"","taxon","sample.month","variable","value"
"7372","beloneur","d.12","2003",141.03
"7384","ceratopog","d.12","2003",59.71
"7396","chironomid","d.12","2003",49.87
"7408","copepod","d.12","2003",6.21
"7420","corduleg","d.12","2003",47.2
"7432","dicranota","d.12","2003",0.27
"7444","diplosp","d.12","2003",20.48
"7456","dixa","d.12","2003",0.78
"7468","dolicho","d.12","2003",12.43
"7480","dolophil","d.12","2003",23.05
"7492","ectopria","d.12","2003",0
"7504","elmid","d.12","2003",0
"7516","empid","d.12","2003",0.5
"7528","epeorus","d.12","2003",0
"7540","fattigia","d.12","2003",340.71
"7552","hexatomasp","d.12","2003",30.56
"7564","hydroptila","d.12","2003",0
"7576","isoperla","d.12","2003",1.16
"7588","lanthus","d.12","2003",238.53
"7600","lepidos","d.12","2003",119.98
"7612","leptotars","d.12","2003",76.06
"7624","leuctra","d.12","2003",12.09
"7636","limonia","d.12","2003",0
"7648","lipsothrix","d.12","2003",0
"7660","lype","d.12","2003",5.01
"7672","malirekus","d.12","2003",0
"7684","molann","d.12","2003",0
"7696","molophilus","d.12","2003",22.01
"7708","nematoda","d.12","2003",1.71
"7720","neophylax","d.12","2003",0
"7732","nr.pedicia","d.12","2003",0
"7744","nymphom","d.12","2003",0
"7756","oligo","d.12","2003",54.65
"7768","ormosia","d.12","2003",0
"7780","paralepto","d.12","2003",0.18
"7792","parapsyche","d.12","2003",0
"7804","pediciaA","d.12","2003",0
"7816","pelto","d.12","2003",51.28
"7828","pgoera","d.12","2003",0
"7840","pilaria","d.12","2003",7.67
"7852","psilotreta","d.12","2003",0.38
"7864","pslimnoph","d.12","2003",20.17
"7876","pycno","d.12","2003",83.33
"7888","rhabdom","d.12","2003",2.01
"7900","rhyacoph","d.12","2003",94.82
"7912","sciara","d.12","2003",2.38
"7924","serratella","d.12","2003",0
"7936","simulium","d.12","2003",0
"7948","soyedina","d.12","2003",1.82
"7960","sphaerid","d.12","2003",0
"7972","stenonema","d.12","2003",7.3
"7984","sweltsa","d.12","2003",0.5
"7996","syrphid","d.12","2003",0
"8008","tanypod","d.12","2003",3.02
"8020","tipula","d.12","2003",327.75
"8032","turbell","d.12","2003",0.23
"8044","wormsp","d.12","2003",6.75
"7325","acari","e.1","2003",5.37
"7337","amphinem","e.1","2003",11.73
"7349","anchytar","e.1","2003",0.19
"7361","baetis","e.1","2003",0
"7373","beloneur","e.1","2003",36.54
"7385","ceratopog","e.1","2003",228.65
"7397","chironomid","e.1","2003",100.15
"7409","copepod","e.1","2003",46.09
"7421","corduleg","e.1","2003",90.23
"7433","dicranota","e.1","2003",0.31
"7445","diplosp","e.1","2003",42.99
"7457","dixa","e.1","2003",0.7
"7469","dolicho","e.1","2003",9.08
"7481","dolophil","e.1","2003",0
"7493","ectopria","e.1","2003",0
"7505","elmid","e.1","2003",0
"7517","empid","e.1","2003",0.46
"7529","epeorus","e.1","2003",0
"7541","fattigia","e.1","2003",14.91
"7553","hexatomasp","e.1","2003",76.99
"7565","hydroptila","e.1","2003",0
"7577","isoperla","e.1","2003",0
"7589","lanthus","e.1","2003",10.2
"7601","lepidos","e.1","2003",54.56
"7613","leptotars","e.1","2003",19.68
"7625","leuctra","e.1","2003",51.61
"7637","limonia","e.1","2003",0
"7649","lipsothrix","e.1","2003",0
"7661","lype","e.1","2003",2.44
"7673","malirekus","e.1","2003",0
"7685","molann","e.1","2003",0
"7697","molophilus","e.1","2003",46.17
"7709","nematoda","e.1","2003",9.15
"7721","neophylax","e.1","2003",0
"7733","nr.pedicia","e.1","2003",18.5
"7745","nymphom","e.1","2003",0
"7757","oligo","e.1","2003",63.71
"7769","ormosia","e.1","2003",0
"7781","paralepto","e.1","2003",9.75
"7793","parapsyche","e.1","2003",0
"7805","pediciaA","e.1","2003",0
"7817","pelto","e.1","2003",220.07
"7829","pgoera","e.1","2003",0.16
"7841","pilaria","e.1","2003",0.36
"7853","psilotreta","e.1","2003",0
"7865","pslimnoph","e.1","2003",12.05
"7877","pycno","e.1","2003",129.44
"7889","rhabdom","e.1","2003",0
"7901","rhyacoph","e.1","2003",1.3
"7913","sciara","e.1","2003",19.36
"7925","serratella","e.1","2003",0
"7937","simulium","e.1","2003",0
"7949","soyedina","e.1","2003",8.69
"7961","sphaerid","e.1","2003",0
"7973","stenonema","e.1","2003",16.67
"7985","sweltsa","e.1","2003",3.11
"7997","syrphid","e.1","2003",0
"8009","tanypod","e.1","2003",10.88
"8021","tipula","e.1","2003",836.18
"8033","turbell","e.1","2003",1.5
"8045","wormsp","e.1","2003",8.16
"7326","acari","f.2","2003",0.89
"7338","amphinem","f.2","2003",21.35
"7350","anchytar","f.2","2003",13.13
"7362","baetis","f.2","2003",0
"7374","beloneur","f.2","2003",29.61
"7386","ceratopog","f.2","2003",155.08
"7398","chironomid","f.2","2003",86.06
"7410","copepod","f.2","2003",20.96
"7422","corduleg","f.2","2003",2.64
"7434","dicranota","f.2","2003",5.08
"7446","diplosp","f.2","2003",0
"7458","dixa","f.2","2003",1.83
"7470","dolicho","f.2","2003",19.81
"7482","dolophil","f.2","2003",0
"7494","ectopria","f.2","2003",0
"7506","elmid","f.2","2003",0
"7518","empid","f.2","2003",0.46
"7530","epeorus","f.2","2003",0
"7542","fattigia","f.2","2003",309.36
"7554","hexatomasp","f.2","2003",106.18
"7566","hydroptila","f.2","2003",0
"7578","isoperla","f.2","2003",28.2
"7590","lanthus","f.2","2003",524.72
"7602","lepidos","f.2","2003",44.68
"7614","leptotars","f.2","2003",0
"7626","leuctra","f.2","2003",26.61
"7638","limonia","f.2","2003",11.08
"7650","lipsothrix","f.2","2003",17.33
"7662","lype","f.2","2003",6.44
"7674","malirekus","f.2","2003",0
"7686","molann","f.2","2003",0
"7698","molophilus","f.2","2003",68.37
"7710","nematoda","f.2","2003",2.25
"7722","neophylax","f.2","2003",0
"7734","nr.pedicia","f.2","2003",16.05
"7746","nymphom","f.2","2003",0
"7758","oligo","f.2","2003",54.07
"7770","ormosia","f.2","2003",0
"7782","paralepto","f.2","2003",0
"7794","parapsyche","f.2","2003",0
"7806","pediciaA","f.2","2003",3.22
"7818","pelto","f.2","2003",90.29
"7830","pgoera","f.2","2003",0
"7842","pilaria","f.2","2003",0
"7854","psilotreta","f.2","2003",0
"7866","pslimnoph","f.2","2003",54.93
"7878","pycno","f.2","2003",1138.84
"7890","rhabdom","f.2","2003",0
"7902","rhyacoph","f.2","2003",28.14
"7914","sciara","f.2","2003",13.02
"7926","serratella","f.2","2003",0
"7938","simulium","f.2","2003",0
"7950","soyedina","f.2","2003",0
"7962","sphaerid","f.2","2003",2.78
"7974","stenonema","f.2","2003",26.39
"7986","sweltsa","f.2","2003",7.77
"7998","syrphid","f.2","2003",0
"8010","tanypod","f.2","2003",4.79
"8022","tipula","f.2","2003",252.54
"8034","turbell","f.2","2003",4.1
"8046","wormsp","f.2","2003",1.96
"7327","acari","g.3","2003",3.43
"7339","amphinem","g.3","2003",3.3
"7351","anchytar","g.3","2003",0
"7363","baetis","g.3","2003",0
"7375","beloneur","g.3","2003",224.19
"7387","ceratopog","g.3","2003",135.57
"7399","chironomid","g.3","2003",94.99
"7411","copepod","g.3","2003",28.85
"7423","corduleg","g.3","2003",0
"7435","dicranota","g.3","2003",2.48
"7447","diplosp","g.3","2003",18.57
"7459","dixa","g.3","2003",0.13
"7471","dolicho","g.3","2003",0.46
"7483","dolophil","g.3","2003",0
"7495","ectopria","g.3","2003",0
"7507","elmid","g.3","2003",0
"7519","empid","g.3","2003",0.31
"7531","epeorus","g.3","2003",0
"7543","fattigia","g.3","2003",158.23
"7555","hexatomasp","g.3","2003",136.53
"7567","hydroptila","g.3","2003",0
"7579","isoperla","g.3","2003",13.64
"7591","lanthus","g.3","2003",40.59
"7603","lepidos","g.3","2003",67.37
"7615","leptotars","g.3","2003",737.39
"7627","leuctra","g.3","2003",36.2
"7639","limonia","g.3","2003",0
"7651","lipsothrix","g.3","2003",0
"7663","lype","g.3","2003",4.41
"7675","malirekus","g.3","2003",0
"7687","molann","g.3","2003",0
"7699","molophilus","g.3","2003",159.73
"7711","nematoda","g.3","2003",2.93
"7723","neophylax","g.3","2003",0
"7735","nr.pedicia","g.3","2003",2.04
"7747","nymphom","g.3","2003",0
"7759","oligo","g.3","2003",24.42
"7771","ormosia","g.3","2003",0
"7783","paralepto","g.3","2003",3.96
"7795","parapsyche","g.3","2003",0
"7807","pediciaA","g.3","2003",270.37
"7819","pelto","g.3","2003",48.3
"7831","pgoera","g.3","2003",0
"7843","pilaria","g.3","2003",0
"7855","psilotreta","g.3","2003",0
"7867","pslimnoph","g.3","2003",9.33
"7879","pycno","g.3","2003",407.47
"7891","rhabdom","g.3","2003",0
"7903","rhyacoph","g.3","2003",3.09
"7915","sciara","g.3","2003",2.39
"7927","serratella","g.3","2003",0
"7939","simulium","g.3","2003",0
"7951","soyedina","g.3","2003",0
"7963","sphaerid","g.3","2003",2.19
"7975","stenonema","g.3","2003",10.92
"7987","sweltsa","g.3","2003",0
"7999","syrphid","g.3","2003",0
"8011","tanypod","g.3","2003",8.86
"8023","tipula","g.3","2003",473.26
"8035","turbell","g.3","2003",0.2
"8047","wormsp","g.3","2003",0
"7328","acari","h.4","2003",7.46
"7340","amphinem","h.4","2003",0
"7352","anchytar","h.4","2003",2.6
"7364","baetis","h.4","2003",0
"7376","beloneur","h.4","2003",102.99
"7388","ceratopog","h.4","2003",253.69
"7400","chironomid","h.4","2003",59.09
"7412","copepod","h.4","2003",64.88
"7424","corduleg","h.4","2003",67.73
"7436","dicranota","h.4","2003",0
"7448","diplosp","h.4","2003",0.17
"7460","dixa","h.4","2003",0.39
"7472","dolicho","h.4","2003",0
"7484","dolophil","h.4","2003",0
"7496","ectopria","h.4","2003",0
"7508","elmid","h.4","2003",0
"7520","empid","h.4","2003",5.84
"7532","epeorus","h.4","2003",0
"7544","fattigia","h.4","2003",52.98
"7556","hexatomasp","h.4","2003",339.47
"7568","hydroptila","h.4","2003",0
"7580","isoperla","h.4","2003",40.97
"7592","lanthus","h.4","2003",97.75
"7604","lepidos","h.4","2003",12.47
"7616","leptotars","h.4","2003",0
"7628","leuctra","h.4","2003",75.28
"7640","limonia","h.4","2003",0
"7652","lipsothrix","h.4","2003",0
"7664","lype","h.4","2003",2.61
"7676","malirekus","h.4","2003",0
"7688","molann","h.4","2003",0
"7700","molophilus","h.4","2003",37.83
"7712","nematoda","h.4","2003",7.69
"7724","neophylax","h.4","2003",0
"7736","nr.pedicia","h.4","2003",19.2
"7748","nymphom","h.4","2003",0
"7760","oligo","h.4","2003",9.97
"7772","ormosia","h.4","2003",0
"7784","paralepto","h.4","2003",12.87
"7796","parapsyche","h.4","2003",0
"7808","pediciaA","h.4","2003",317.39
"7820","pelto","h.4","2003",502.2
"7832","pgoera","h.4","2003",0
"7844","pilaria","h.4","2003",0
"7856","psilotreta","h.4","2003",0
"7868","pslimnoph","h.4","2003",77.85
"7880","pycno","h.4","2003",386.41
"7892","rhabdom","h.4","2003",4.75
"7904","rhyacoph","h.4","2003",2.29
"7916","sciara","h.4","2003",1.41
"7928","serratella","h.4","2003",0
"7940","simulium","h.4","2003",0
"7952","soyedina","h.4","2003",0
"7964","sphaerid","h.4","2003",0.59
"7976","stenonema","h.4","2003",0
"7988","sweltsa","h.4","2003",0
"8000","syrphid","h.4","2003",0
"8012","tanypod","h.4","2003",16.38
"8024","tipula","h.4","2003",632.51
"8036","turbell","h.4","2003",0.14
"8048","wormsp","h.4","2003",1.96
"7329","acari","i.5","2003",1.13
"7341","amphinem","i.5","2003",0
"7353","anchytar","i.5","2003",0.19
"7365","baetis","i.5","2003",0
"7377","beloneur","i.5","2003",273.07
"7389","ceratopog","i.5","2003",221.85
"7401","chironomid","i.5","2003",122.33
"7413","copepod","i.5","2003",69.98
"7425","corduleg","i.5","2003",8.19
"7437","dicranota","i.5","2003",0
"7449","diplosp","i.5","2003",0
"7461","dixa","i.5","2003",1.28
"7473","dolicho","i.5","2003",4.38
"7485","dolophil","i.5","2003",0
"7497","ectopria","i.5","2003",0
"7509","elmid","i.5","2003",0
"7521","empid","i.5","2003",2.09
"7533","epeorus","i.5","2003",0
"7545","fattigia","i.5","2003",23.08
"7557","hexatomasp","i.5","2003",129.64
"7569","hydroptila","i.5","2003",0
"7581","isoperla","i.5","2003",0
"7593","lanthus","i.5","2003",158.46
"7605","lepidos","i.5","2003",47.59
"7617","leptotars","i.5","2003",9.84
"7629","leuctra","i.5","2003",34.85
"7641","limonia","i.5","2003",0
"7653","lipsothrix","i.5","2003",0
"7665","lype","i.5","2003",5.98
"7677","malirekus","i.5","2003",0
"7689","molann","i.5","2003",0
"7701","molophilus","i.5","2003",56.93
"7713","nematoda","i.5","2003",6.02
"7725","neophylax","i.5","2003",0
"7737","nr.pedicia","i.5","2003",75.83
"7749","nymphom","i.5","2003",0
"7761","oligo","i.5","2003",166.87
"7773","ormosia","i.5","2003",0
"7785","paralepto","i.5","2003",0
"7797","parapsyche","i.5","2003",0
"7809","pediciaA","i.5","2003",73.46
"7821","pelto","i.5","2003",238.02
"7833","pgoera","i.5","2003",0.9
"7845","pilaria","i.5","2003",0.76
"7857","psilotreta","i.5","2003",0
"7869","pslimnoph","i.5","2003",35.29
"7881","pycno","i.5","2003",706.38
"7893","rhabdom","i.5","2003",4.75
"7905","rhyacoph","i.5","2003",6
"7917","sciara","i.5","2003",2.77
"7929","serratella","i.5","2003",1.37
"7941","simulium","i.5","2003",0
"7953","soyedina","i.5","2003",0
"7965","sphaerid","i.5","2003",0
"7977","stenonema","i.5","2003",0
"7989","sweltsa","i.5","2003",0
"8001","syrphid","i.5","2003",0
"8013","tanypod","i.5","2003",5.76
"8025","tipula","i.5","2003",107.03
"8037","turbell","i.5","2003",2.23
"8049","wormsp","i.5","2003",71.7
"7330","acari","j.6","2003",7.49
"7342","amphinem","j.6","2003",0
"7354","anchytar","j.6","2003",29.28
"7366","baetis","j.6","2003",0
"7378","beloneur","j.6","2003",21.68
"7390","ceratopog","j.6","2003",115.09
"7402","chironomid","j.6","2003",122.9
"7414","copepod","j.6","2003",57.4
"7426","corduleg","j.6","2003",98.34
"7438","dicranota","j.6","2003",5.88
"7450","diplosp","j.6","2003",0
"7462","dixa","j.6","2003",0.6
"7474","dolicho","j.6","2003",0
"7486","dolophil","j.6","2003",0
"7498","ectopria","j.6","2003",0
"7510","elmid","j.6","2003",0
"7522","empid","j.6","2003",1.54
"7534","epeorus","j.6","2003",0
"7546","fattigia","j.6","2003",67.14
"7558","hexatomasp","j.6","2003",207.16
"7570","hydroptila","j.6","2003",0
"7582","isoperla","j.6","2003",1.55
"7594","lanthus","j.6","2003",174.27
"7606","lepidos","j.6","2003",33.68
"7618","leptotars","j.6","2003",836.2
"7630","leuctra","j.6","2003",52.13
"7642","limonia","j.6","2003",0
"7654","lipsothrix","j.6","2003",0
"7666","lype","j.6","2003",4.37
"7678","malirekus","j.6","2003",0
"7690","molann","j.6","2003",0
"7702","molophilus","j.6","2003",18.88
"7714","nematoda","j.6","2003",6.11
"7726","neophylax","j.6","2003",0
"7738","nr.pedicia","j.6","2003",89.74
"7750","nymphom","j.6","2003",0.03
"7762","oligo","j.6","2003",90.65
"7774","ormosia","j.6","2003",0
"7786","paralepto","j.6","2003",2.6
"7798","parapsyche","j.6","2003",0
"7810","pediciaA","j.6","2003",0
"7822","pelto","j.6","2003",168.77
"7834","pgoera","j.6","2003",0
"7846","pilaria","j.6","2003",0
"7858","psilotreta","j.6","2003",13.3
"7870","pslimnoph","j.6","2003",31.98
"7882","pycno","j.6","2003",139.55
"7894","rhabdom","j.6","2003",3.14
"7906","rhyacoph","j.6","2003",15.67
"7918","sciara","j.6","2003",11.6
"7930","serratella","j.6","2003",0.82
"7942","simulium","j.6","2003",0
"7954","soyedina","j.6","2003",2.41
"7966","sphaerid","j.6","2003",0.7
"7978","stenonema","j.6","2003",0
"7990","sweltsa","j.6","2003",1.69
"8002","syrphid","j.6","2003",0
"8014","tanypod","j.6","2003",9.57
"8026","tipula","j.6","2003",99.17
"8038","turbell","j.6","2003",0.07
"8050","wormsp","j.6","2003",6.36
"7331","acari","k.7","2003",1.5
"7343","amphinem","k.7","2003",0.04
"7355","anchytar","k.7","2003",0
"7367","baetis","k.7","2003",0
"7379","beloneur","k.7","2003",101.73
"7391","ceratopog","k.7","2003",23.27
"7403","chironomid","k.7","2003",74.93
"7415","copepod","k.7","2003",52.48
"7427","corduleg","k.7","2003",0
"7439","dicranota","k.7","2003",1.59
"7451","diplosp","k.7","2003",32.85
"7463","dixa","k.7","2003",0.01
"7475","dolicho","k.7","2003",0
"7487","dolophil","k.7","2003",0
"7499","ectopria","k.7","2003",0
"7511","elmid","k.7","2003",0
"7523","empid","k.7","2003",2.91
"7535","epeorus","k.7","2003",0
"7547","fattigia","k.7","2003",169.31
"7559","hexatomasp","k.7","2003",42.8
"7571","hydroptila","k.7","2003",0
"7583","isoperla","k.7","2003",4
"7595","lanthus","k.7","2003",452.03
"7607","lepidos","k.7","2003",121.36
"7619","leptotars","k.7","2003",109.35
"7631","leuctra","k.7","2003",78.83
"7643","limonia","k.7","2003",0
"7655","lipsothrix","k.7","2003",0
"7667","lype","k.7","2003",1.04
"7679","malirekus","k.7","2003",0
"7691","molann","k.7","2003",0
"7703","molophilus","k.7","2003",4.6
"7715","nematoda","k.7","2003",7.88
"7727","neophylax","k.7","2003",0
"7739","nr.pedicia","k.7","2003",154.77
"7751","nymphom","k.7","2003",0
"7763","oligo","k.7","2003",46.78
"7775","ormosia","k.7","2003",0
"7787","paralepto","k.7","2003",0
"7799","parapsyche","k.7","2003",0
"7811","pediciaA","k.7","2003",3.19
"7823","pelto","k.7","2003",19.4
"7835","pgoera","k.7","2003",0.01
"7847","pilaria","k.7","2003",0
"7859","psilotreta","k.7","2003",0
"7871","pslimnoph","k.7","2003",0
"7883","pycno","k.7","2003",172.91
"7895","rhabdom","k.7","2003",0
"7907","rhyacoph","k.7","2003",3.99
"7919","sciara","k.7","2003",3.49
"7931","serratella","k.7","2003",0.52
"7943","simulium","k.7","2003",0.14
"7955","soyedina","k.7","2003",1.42
"7967","sphaerid","k.7","2003",80.96
"7979","stenonema","k.7","2003",0
"7991","sweltsa","k.7","2003",0
"8003","syrphid","k.7","2003",0
"8015","tanypod","k.7","2003",2.46
"8027","tipula","k.7","2003",62.28
"8039","turbell","k.7","2003",0.28
"8051","wormsp","k.7","2003",6.44
"7332","acari","l.8","2003",4.52
"7344","amphinem","l.8","2003",0.04
"7356","anchytar","l.8","2003",5.68
"7368","baetis","l.8","2003",0
"7380","beloneur","l.8","2003",50.04
"7392","ceratopog","l.8","2003",55.41
"7404","chironomid","l.8","2003",96.32
"7416","copepod","l.8","2003",43.59
"7428","corduleg","l.8","2003",0
"7440","dicranota","l.8","2003",10.42
"7452","diplosp","l.8","2003",71.14
"7464","dixa","l.8","2003",0
"7476","dolicho","l.8","2003",4.64
"7488","dolophil","l.8","2003",0
"7500","ectopria","l.8","2003",0.78
"7512","elmid","l.8","2003",0
"7524","empid","l.8","2003",0.18
"7536","epeorus","l.8","2003",0
"7548","fattigia","l.8","2003",84.2
"7560","hexatomasp","l.8","2003",95.35
"7572","hydroptila","l.8","2003",0
"7584","isoperla","l.8","2003",1
"7596","lanthus","l.8","2003",480.61
"7608","lepidos","l.8","2003",172.71
"7620","leptotars","l.8","2003",449.51
"7632","leuctra","l.8","2003",183.18
"7644","limonia","l.8","2003",0
"7656","lipsothrix","l.8","2003",29.89
"7668","lype","l.8","2003",10.32
"7680","malirekus","l.8","2003",0
"7692","molann","l.8","2003",0
"7704","molophilus","l.8","2003",10.42
"7716","nematoda","l.8","2003",6.85
"7728","neophylax","l.8","2003",0
"7740","nr.pedicia","l.8","2003",25.67
"7752","nymphom","l.8","2003",0
"7764","oligo","l.8","2003",35.38
"7776","ormosia","l.8","2003",0
"7788","paralepto","l.8","2003",1.54
"7800","parapsyche","l.8","2003",0.93
"7812","pediciaA","l.8","2003",0
"7824","pelto","l.8","2003",126.19
"7836","pgoera","l.8","2003",0.91
"7848","pilaria","l.8","2003",2.15
"7860","psilotreta","l.8","2003",0
"7872","pslimnoph","l.8","2003",6.73
"7884","pycno","l.8","2003",212.24
"7896","rhabdom","l.8","2003",0
"7908","rhyacoph","l.8","2003",23
"7920","sciara","l.8","2003",19.35
"7932","serratella","l.8","2003",0
"7944","simulium","l.8","2003",0
"7956","soyedina","l.8","2003",3.15
"7968","sphaerid","l.8","2003",0
"7980","stenonema","l.8","2003",16.22
"7992","sweltsa","l.8","2003",0
"8004","syrphid","l.8","2003",0
"8016","tanypod","l.8","2003",5.95
"8028","tipula","l.8","2003",164.46
"8040","turbell","l.8","2003",0.16
"8052","wormsp","l.8","2003",10.05
"8053","acari","a.9","2004",0.13
"8065","amphinem","a.9","2004",8.85
"8077","anchytar","a.9","2004",0
"8089","baetis","a.9","2004",0
"8101","beloneur","a.9","2004",7.63
"8113","ceratopog","a.9","2004",107.63
"8125","chironomid","a.9","2004",76.84
"8137","copepod","a.9","2004",18.06
"8149","corduleg","a.9","2004",176.49
"8161","dicranota","a.9","2004",0.64
"8173","diplosp","a.9","2004",39.94
"8185","dixa","a.9","2004",1.77
"8197","dolicho","a.9","2004",0.92
"8209","dolophil","a.9","2004",0
"8221","ectopria","a.9","2004",17.32
"8233","elmid","a.9","2004",0
"8245","empid","a.9","2004",0.46
"8257","epeorus","a.9","2004",0
"8269","fattigia","a.9","2004",345.44
"8281","hexatomasp","a.9","2004",289.54
"8293","hydroptila","a.9","2004",0
"8305","isoperla","a.9","2004",19.9
"8317","lanthus","a.9","2004",660.43
"8329","lepidos","a.9","2004",81.98
"8341","leptotars","a.9","2004",245.32
"8353","leuctra","a.9","2004",125.85
"8365","limonia","a.9","2004",4.79
"8377","lipsothrix","a.9","2004",0
"8389","lype","a.9","2004",6.19
"8401","malirekus","a.9","2004",0
"8413","molann","a.9","2004",0
"8425","molophilus","a.9","2004",58.11
"8437","nematoda","a.9","2004",3.66
"8449","neophylax","a.9","2004",0
"8461","nr.pedicia","a.9","2004",10.85
"8473","nymphom","a.9","2004",0
"8485","oligo","a.9","2004",81.06
"8497","ormosia","a.9","2004",2.37
"8509","paralepto","a.9","2004",5.49
"8521","parapsyche","a.9","2004",8.73
"8533","pediciaA","a.9","2004",6.43
"8545","pelto","a.9","2004",98.01
"8557","pgoera","a.9","2004",0.16
"8569","pilaria","a.9","2004",1.35
"8581","psilotreta","a.9","2004",1.89
"8593","pslimnoph","a.9","2004",16.71
"8605","pycno","a.9","2004",24.64
"8617","rhabdom","a.9","2004",0
"8629","rhyacoph","a.9","2004",41.87
"8641","sciara","a.9","2004",2.83
"8653","serratella","a.9","2004",1.03
"8665","simulium","a.9","2004",0
"8677","soyedina","a.9","2004",12.45
"8689","sphaerid","a.9","2004",20.47
"8701","stenonema","a.9","2004",4
"8713","sweltsa","a.9","2004",0
"8725","syrphid","a.9","2004",0
"8737","tanypod","a.9","2004",2.89
"8749","tipula","a.9","2004",1162.66
"8761","turbell","a.9","2004",0
"8773","wormsp","a.9","2004",1.38
"8054","acari","b.10","2004",2.36
"8066","amphinem","b.10","2004",4.45
"8078","anchytar","b.10","2004",0
"8090","baetis","b.10","2004",0
"8102","beloneur","b.10","2004",39.39
"8114","ceratopog","b.10","2004",77.4
"8126","chironomid","b.10","2004",47.91
"8138","copepod","b.10","2004",15.09
"8150","corduleg","b.10","2004",2.64
"8162","dicranota","b.10","2004",2.24
"8174","diplosp","b.10","2004",179.21
"8186","dixa","b.10","2004",1.26
"8198","dolicho","b.10","2004",4.38
"8210","dolophil","b.10","2004",0
"8222","ectopria","b.10","2004",0
"8234","elmid","b.10","2004",0
"8246","empid","b.10","2004",0
"8258","epeorus","b.10","2004",0
"8270","fattigia","b.10","2004",451.5
"8282","hexatomasp","b.10","2004",35.06
"8294","hydroptila","b.10","2004",0
"8306","isoperla","b.10","2004",15.05
"8318","lanthus","b.10","2004",96.1
"8330","lepidos","b.10","2004",96.55
"8342","leptotars","b.10","2004",0
"8354","leuctra","b.10","2004",64.28
"8366","limonia","b.10","2004",9.91
"8378","lipsothrix","b.10","2004",0
"8390","lype","b.10","2004",68.43
"8402","malirekus","b.10","2004",0
"8414","molann","b.10","2004",0
"8426","molophilus","b.10","2004",7.03
"8438","nematoda","b.10","2004",5.08
"8450","neophylax","b.10","2004",0
"8462","nr.pedicia","b.10","2004",3.77
"8474","nymphom","b.10","2004",0
"8486","oligo","b.10","2004",94.61
"8498","ormosia","b.10","2004",0
"8510","paralepto","b.10","2004",2.98
"8522","parapsyche","b.10","2004",0
"8534","pediciaA","b.10","2004",0
"8546","pelto","b.10","2004",114.04
"8558","pgoera","b.10","2004",0
"8570","pilaria","b.10","2004",0
"8582","psilotreta","b.10","2004",0
"8594","pslimnoph","b.10","2004",0
"8606","pycno","b.10","2004",21.69
"8618","rhabdom","b.10","2004",0
"8630","rhyacoph","b.10","2004",25.55
"8642","sciara","b.10","2004",4.55
"8654","serratella","b.10","2004",2.75
"8666","simulium","b.10","2004",0
"8678","soyedina","b.10","2004",5.33
"8690","sphaerid","b.10","2004",0
"8702","stenonema","b.10","2004",12.78
"8714","sweltsa","b.10","2004",0.31
"8726","syrphid","b.10","2004",0
"8738","tanypod","b.10","2004",4.49
"8750","tipula","b.10","2004",1126.21
"8762","turbell","b.10","2004",0.28
"8774","wormsp","b.10","2004",1.96
"8055","acari","c.11","2004",1.91
"8067","amphinem","c.11","2004",37.12
"8079","anchytar","c.11","2004",3.52
"8091","baetis","c.11","2004",0
"8103","beloneur","c.11","2004",378.63
"8115","ceratopog","c.11","2004",125.18
"8127","chironomid","c.11","2004",112.97
"8139","copepod","c.11","2004",18.91
"8151","corduleg","c.11","2004",112.29
"8163","dicranota","c.11","2004",12.03
"8175","diplosp","c.11","2004",108.56
"8187","dixa","c.11","2004",1.39
"8199","dolicho","c.11","2004",0
"8211","dolophil","c.11","2004",0
"8223","ectopria","c.11","2004",0
"8235","elmid","c.11","2004",0
"8247","empid","c.11","2004",1.28
"8259","epeorus","c.11","2004",2.22
"8271","fattigia","c.11","2004",291.65
"8283","hexatomasp","c.11","2004",75.24
"8295","hydroptila","c.11","2004",0
"8307","isoperla","c.11","2004",32.15
"8319","lanthus","c.11","2004",164.2
"8331","lepidos","c.11","2004",103.68
"8343","leptotars","c.11","2004",0
"8355","leuctra","c.11","2004",11.65
"8367","limonia","c.11","2004",3.78
"8379","lipsothrix","c.11","2004",0
"8391","lype","c.11","2004",40.72
"8403","malirekus","c.11","2004",0
"8415","molann","c.11","2004",0
"8427","molophilus","c.11","2004",41.56
"8439","nematoda","c.11","2004",3.42
"8451","neophylax","c.11","2004",0
"8463","nr.pedicia","c.11","2004",3.78
"8475","nymphom","c.11","2004",0
"8487","oligo","c.11","2004",79.53
"8499","ormosia","c.11","2004",0
"8511","paralepto","c.11","2004",43.16
"8523","parapsyche","c.11","2004",0
"8535","pediciaA","c.11","2004",0.22
"8547","pelto","c.11","2004",292.72
"8559","pgoera","c.11","2004",0
"8571","pilaria","c.11","2004",6.06
"8583","psilotreta","c.11","2004",0
"8595","pslimnoph","c.11","2004",0
"8607","pycno","c.11","2004",98.76
"8619","rhabdom","c.11","2004",4.75
"8631","rhyacoph","c.11","2004",37.46
"8643","sciara","c.11","2004",6.09
"8655","serratella","c.11","2004",0
"8667","simulium","c.11","2004",0
"8679","soyedina","c.11","2004",9.6
"8691","sphaerid","c.11","2004",2.54
"8703","stenonema","c.11","2004",89.57
"8715","sweltsa","c.11","2004",2.36
"8727","syrphid","c.11","2004",0
"8739","tanypod","c.11","2004",7.56
"8751","tipula","c.11","2004",370.87
"8763","turbell","c.11","2004",2.85
