"","taxon","sample.month","variable","value"
"8172","dicranota","l.8","2004",18.75
"8184","diplosp","l.8","2004",75
"8196","dixa","l.8","2004",0
"8208","dolicho","l.8","2004",18.75
"8220","dolophil","l.8","2004",0
"8232","ectopria","l.8","2004",0
"8244","elmid","l.8","2004",0
"8256","empid","l.8","2004",0
"8268","epeorus","l.8","2004",0
"8280","fattigia","l.8","2004",75
"8292","hexatomasp","l.8","2004",450
"8304","hydroptila","l.8","2004",0
"8316","isoperla","l.8","2004",0
"8328","lanthus","l.8","2004",912.5
"8340","lepidos","l.8","2004",437.5
"8352","leptotars","l.8","2004",0
"8364","leuctra","l.8","2004",43.75
"8376","limonia","l.8","2004",0
"8388","lipsothrix","l.8","2004",6.25
"8400","lype","l.8","2004",462.5
"8412","malirekus","l.8","2004",0
"8424","molann","l.8","2004",0
"8436","molophilus","l.8","2004",6.25
"8448","nematoda","l.8","2004",36406.25
"8460","neophylax","l.8","2004",0
"8472","nr.pedicia","l.8","2004",6.25
"8484","nymphom","l.8","2004",0
"8496","oligo","l.8","2004",11062.5
"8508","ormosia","l.8","2004",0
"8520","paralepto","l.8","2004",0
"8532","parapsyche","l.8","2004",0
"8544","pediciaA","l.8","2004",0
"8556","pelto","l.8","2004",37.5
"8568","pgoera","l.8","2004",0
"8580","pilaria","l.8","2004",400
"8592","psilotreta","l.8","2004",6.25
"8604","pslimnoph","l.8","2004",0
"8616","pycno","l.8","2004",0
"8628","rhabdom","l.8","2004",6.25
"8640","rhyacoph","l.8","2004",418.75
"8652","sciara","l.8","2004",12.5
"8664","serratella","l.8","2004",0
"8676","simulium","l.8","2004",0
"8688","soyedina","l.8","2004",400
"8700","sphaerid","l.8","2004",0
"8712","stenonema","l.8","2004",0
"8724","sweltsa","l.8","2004",0
"8736","syrphid","l.8","2004",0
"8748","tanypod","l.8","2004",843.75
"8760","tipula","l.8","2004",218.75
"8772","turbell","l.8","2004",0
"8784","wormsp","l.8","2004",12.5
"8785","acari","a.9","2005",1339.5
"8797","amphinem","a.9","2005",333.25
"8809","anchytar","a.9","2005",0
"8821","baetis","a.9","2005",0
"8833","beloneur","a.9","2005",1218.75
"8845","ceratopog","a.9","2005",6522.75
"8857","chironomid","a.9","2005",27668.75
"8869","copepod","a.9","2005",30202
"8881","corduleg","a.9","2005",0
"8893","dicranota","a.9","2005",0
"8905","diplosp","a.9","2005",189.5
"8917","dixa","a.9","2005",145.75
"8929","dolicho","a.9","2005",6.25
"8941","dolophil","a.9","2005",0
"8953","ectopria","a.9","2005",0
"8965","elmid","a.9","2005",0
"8977","empid","a.9","2005",0
"8989","epeorus","a.9","2005",0
"9001","fattigia","a.9","2005",68.75
"9013","hexatomasp","a.9","2005",293.75
"9025","hydroptila","a.9","2005",0
"9037","isoperla","a.9","2005",200
"9049","lanthus","a.9","2005",56.25
"9061","lepidos","a.9","2005",1168.75
"9073","leptotars","a.9","2005",0
"9085","leuctra","a.9","2005",489.5
"9097","limonia","a.9","2005",6.25
"9109","lipsothrix","a.9","2005",12.5
"9121","lype","a.9","2005",37.5
"9133","malirekus","a.9","2005",0
"9145","molann","a.9","2005",0
"9157","molophilus","a.9","2005",631.25
"9169","nematoda","a.9","2005",9952
"9181","neophylax","a.9","2005",0
"9193","nr.pedicia","a.9","2005",139.5
"9205","nymphom","a.9","2005",0
"9217","oligo","a.9","2005",6523
"9229","ormosia","a.9","2005",0
"9241","paralepto","a.9","2005",0
"9253","parapsyche","a.9","2005",12.5
"9265","pediciaA","a.9","2005",0
"9277","pelto","a.9","2005",522.75
"9289","pgoera","a.9","2005",12.5
"9301","pilaria","a.9","2005",0
"9313","psilotreta","a.9","2005",12.5
"9325","pslimnoph","a.9","2005",0
"9337","pycno","a.9","2005",12.5
"9349","rhabdom","a.9","2005",0
"9361","rhyacoph","a.9","2005",218.75
"9373","sciara","a.9","2005",62.5
"9385","serratella","a.9","2005",0
"9397","simulium","a.9","2005",0
"9409","soyedina","a.9","2005",6.25
"9421","sphaerid","a.9","2005",6.25
"9433","stenonema","a.9","2005",0
"9445","sweltsa","a.9","2005",6.25
"9457","syrphid","a.9","2005",0
"9469","tanypod","a.9","2005",3898.25
"9481","tipula","a.9","2005",37.5
"9493","turbell","a.9","2005",0
"9505","wormsp","a.9","2005",0
"8786","acari","b.10","2005",891.75
"8798","amphinem","b.10","2005",0
"8810","anchytar","b.10","2005",0
"8822","baetis","b.10","2005",0
"8834","beloneur","b.10","2005",12.5
"8846","ceratopog","b.10","2005",3149.75
"8858","chironomid","b.10","2005",28768.5
"8870","copepod","b.10","2005",17750.75
"8882","corduleg","b.10","2005",6.25
"8894","dicranota","b.10","2005",50
"8906","diplosp","b.10","2005",6.25
"8918","dixa","b.10","2005",193.75
"8930","dolicho","b.10","2005",6.25
"8942","dolophil","b.10","2005",6.25
"8954","ectopria","b.10","2005",0
"8966","elmid","b.10","2005",0
"8978","empid","b.10","2005",25
"8990","epeorus","b.10","2005",0
"9002","fattigia","b.10","2005",1168.75
"9014","hexatomasp","b.10","2005",1354
"9026","hydroptila","b.10","2005",0
"9038","isoperla","b.10","2005",0
"9050","lanthus","b.10","2005",62.5
"9062","lepidos","b.10","2005",418.75
"9074","leptotars","b.10","2005",0
"9086","leuctra","b.10","2005",806.25
"9098","limonia","b.10","2005",112.5
"9110","lipsothrix","b.10","2005",0
"9122","lype","b.10","2005",779
"9134","malirekus","b.10","2005",0
"9146","molann","b.10","2005",0
"9158","molophilus","b.10","2005",295.75
"9170","nematoda","b.10","2005",3356.25
"9182","neophylax","b.10","2005",0
"9194","nr.pedicia","b.10","2005",0
"9206","nymphom","b.10","2005",75
"9218","oligo","b.10","2005",2629.25
"9230","ormosia","b.10","2005",0
"9242","paralepto","b.10","2005",300
"9254","parapsyche","b.10","2005",0
"9266","pediciaA","b.10","2005",0
"9278","pelto","b.10","2005",595.75
"9290","pgoera","b.10","2005",12.5
"9302","pilaria","b.10","2005",0
"9314","psilotreta","b.10","2005",12.5
"9326","pslimnoph","b.10","2005",0
"9338","pycno","b.10","2005",310.5
"9350","rhabdom","b.10","2005",0
"9362","rhyacoph","b.10","2005",158.25
"9374","sciara","b.10","2005",0
"9386","serratella","b.10","2005",0
"9398","simulium","b.10","2005",0
"9410","soyedina","b.10","2005",12.5
"9422","sphaerid","b.10","2005",6.25
"9434","stenonema","b.10","2005",25
"9446","sweltsa","b.10","2005",12.5
"9458","syrphid","b.10","2005",0
"9470","tanypod","b.10","2005",2727
"9482","tipula","b.10","2005",25
"9494","turbell","b.10","2005",50
"9506","wormsp","b.10","2005",50
"8787","acari","c.11","2005",956.25
"8799","amphinem","c.11","2005",6.25
"8811","anchytar","c.11","2005",12.5
"8823","baetis","c.11","2005",0
"8835","beloneur","c.11","2005",25
"8847","ceratopog","c.11","2005",1968.75
"8859","chironomid","c.11","2005",36662.5
"8871","copepod","c.11","2005",29043.75
"8883","corduleg","c.11","2005",25
"8895","dicranota","c.11","2005",218.75
"8907","diplosp","c.11","2005",18.75
"8919","dixa","c.11","2005",662.5
"8931","dolicho","c.11","2005",12.5
"8943","dolophil","c.11","2005",0
"8955","ectopria","c.11","2005",0
"8967","elmid","c.11","2005",6.25
"8979","empid","c.11","2005",0
"8991","epeorus","c.11","2005",0
"9003","fattigia","c.11","2005",400
"9015","hexatomasp","c.11","2005",418.75
"9027","hydroptila","c.11","2005",0
"9039","isoperla","c.11","2005",100
"9051","lanthus","c.11","2005",68.75
"9063","lepidos","c.11","2005",575
"9075","leptotars","c.11","2005",37.5
"9087","leuctra","c.11","2005",1112.5
"9099","limonia","c.11","2005",0
"9111","lipsothrix","c.11","2005",0
"9123","lype","c.11","2005",587.5
"9135","malirekus","c.11","2005",0
"9147","molann","c.11","2005",0
"9159","molophilus","c.11","2005",506.25
"9171","nematoda","c.11","2005",2531.25
"9183","neophylax","c.11","2005",0
"9195","nr.pedicia","c.11","2005",81.25
"9207","nymphom","c.11","2005",0
"9219","oligo","c.11","2005",3025
"9231","ormosia","c.11","2005",18.75
"9243","paralepto","c.11","2005",250
"9255","parapsyche","c.11","2005",0
"9267","pediciaA","c.11","2005",0
"9279","pelto","c.11","2005",37.5
"9291","pgoera","c.11","2005",0
"9303","pilaria","c.11","2005",6.25
"9315","psilotreta","c.11","2005",0
"9327","pslimnoph","c.11","2005",6.25
"9339","pycno","c.11","2005",525
"9351","rhabdom","c.11","2005",6.25
"9363","rhyacoph","c.11","2005",12.5
"9375","sciara","c.11","2005",6.25
"9387","serratella","c.11","2005",0
"9399","simulium","c.11","2005",0
"9411","soyedina","c.11","2005",12.5
"9423","sphaerid","c.11","2005",12.5
"9435","stenonema","c.11","2005",87.5
"9447","sweltsa","c.11","2005",6.25
"9459","syrphid","c.11","2005",0
"9471","tanypod","c.11","2005",2368.75
"9483","tipula","c.11","2005",12.5
"9495","turbell","c.11","2005",250
"9507","wormsp","c.11","2005",112.5
"8788","acari","d.12","2005",300
"8800","amphinem","d.12","2005",6.25
"8812","anchytar","d.12","2005",0
"8824","baetis","d.12","2005",0
"8836","beloneur","d.12","2005",6.25
"8848","ceratopog","d.12","2005",1518.75
"8860","chironomid","d.12","2005",28393.75
"8872","copepod","d.12","2005",18687.5
"8884","corduleg","d.12","2005",6.25
"8896","dicranota","d.12","2005",100
"8908","diplosp","d.12","2005",43.75
"8920","dixa","d.12","2005",0
"8932","dolicho","d.12","2005",237.5
"8944","dolophil","d.12","2005",0
"8956","ectopria","d.12","2005",0
"8968","elmid","d.12","2005",0
"8980","empid","d.12","2005",6.25
"8992","epeorus","d.12","2005",0
"9004","fattigia","d.12","2005",137.5
"9016","hexatomasp","d.12","2005",1637.5
"9028","hydroptila","d.12","2005",0
"9040","isoperla","d.12","2005",56.25
"9052","lanthus","d.12","2005",25
"9064","lepidos","d.12","2005",181.25
"9076","leptotars","d.12","2005",12.5
"9088","leuctra","d.12","2005",1912.5
"9100","limonia","d.12","2005",0
"9112","lipsothrix","d.12","2005",25
"9124","lype","d.12","2005",193.75
"9136","malirekus","d.12","2005",0
"9148","molann","d.12","2005",0
"9160","molophilus","d.12","2005",662.5
"9172","nematoda","d.12","2005",5206.25
"9184","neophylax","d.12","2005",0
"9196","nr.pedicia","d.12","2005",31.25
"9208","nymphom","d.12","2005",0
"9220","oligo","d.12","2005",8443.75
"9232","ormosia","d.12","2005",0
"9244","paralepto","d.12","2005",0
"9256","parapsyche","d.12","2005",0
"9268","pediciaA","d.12","2005",12.5
"9280","pelto","d.12","2005",306.25
"9292","pgoera","d.12","2005",0
"9304","pilaria","d.12","2005",12.5
"9316","psilotreta","d.12","2005",0
"9328","pslimnoph","d.12","2005",0
"9340","pycno","d.12","2005",87.5
"9352","rhabdom","d.12","2005",0
"9364","rhyacoph","d.12","2005",31.25
"9376","sciara","d.12","2005",231.25
"9388","serratella","d.12","2005",0
"9400","simulium","d.12","2005",0
"9412","soyedina","d.12","2005",0
"9424","sphaerid","d.12","2005",200
"9436","stenonema","d.12","2005",206.25
"9448","sweltsa","d.12","2005",0
"9460","syrphid","d.12","2005",0
"9472","tanypod","d.12","2005",962.5
"9484","tipula","d.12","2005",12.5
"9496","turbell","d.12","2005",250
"9508","wormsp","d.12","2005",25
"8789","acari","e.1","2005",225
"8801","amphinem","e.1","2005",25
"8813","anchytar","e.1","2005",12.5
"8825","baetis","e.1","2005",0
"8837","beloneur","e.1","2005",200
"8849","ceratopog","e.1","2005",631.25
"8861","chironomid","e.1","2005",43643.75
"8873","copepod","e.1","2005",30200
"8885","corduleg","e.1","2005",12.5
"8897","dicranota","e.1","2005",68.75
"8909","diplosp","e.1","2005",6.25
"8921","dixa","e.1","2005",300
"8933","dolicho","e.1","2005",6.25
"8945","dolophil","e.1","2005",0
"8957","ectopria","e.1","2005",0
"8969","elmid","e.1","2005",0
"8981","empid","e.1","2005",6.25
"8993","epeorus","e.1","2005",0
"9005","fattigia","e.1","2005",343.75
"9017","hexatomasp","e.1","2005",143.75
"9029","hydroptila","e.1","2005",0
"9041","isoperla","e.1","2005",31.25
"9053","lanthus","e.1","2005",25
"9065","lepidos","e.1","2005",237.5
"9077","leptotars","e.1","2005",0
"9089","leuctra","e.1","2005",8631.25
"9101","limonia","e.1","2005",12.5
"9113","lipsothrix","e.1","2005",18.75
"9125","lype","e.1","2005",850
"9137","malirekus","e.1","2005",0
"9149","molann","e.1","2005",0
"9161","molophilus","e.1","2005",93.75
"9173","nematoda","e.1","2005",2456.25
"9185","neophylax","e.1","2005",0
"9197","nr.pedicia","e.1","2005",406.25
"9209","nymphom","e.1","2005",0
"9221","oligo","e.1","2005",2981.25
"9233","ormosia","e.1","2005",0
"9245","paralepto","e.1","2005",12.5
"9257","parapsyche","e.1","2005",0
"9269","pediciaA","e.1","2005",0
"9281","pelto","e.1","2005",93.75
"9293","pgoera","e.1","2005",0
"9305","pilaria","e.1","2005",25
"9317","psilotreta","e.1","2005",0
"9329","pslimnoph","e.1","2005",206.25
"9341","pycno","e.1","2005",75
"9353","rhabdom","e.1","2005",0
"9365","rhyacoph","e.1","2005",43.75
"9377","sciara","e.1","2005",25
"9389","serratella","e.1","2005",0
"9401","simulium","e.1","2005",0
"9413","soyedina","e.1","2005",6.25
"9425","sphaerid","e.1","2005",0
"9437","stenonema","e.1","2005",6.25
"9449","sweltsa","e.1","2005",12.5
"9461","syrphid","e.1","2005",0
"9473","tanypod","e.1","2005",800
"9485","tipula","e.1","2005",12.5
"9497","turbell","e.1","2005",31.25
"9509","wormsp","e.1","2005",200
"8790","acari","f.2","2005",583.25
"8802","amphinem","f.2","2005",6.25
"8814","anchytar","f.2","2005",18.75
"8826","baetis","f.2","2005",0
"8838","beloneur","f.2","2005",206.25
"8850","ceratopog","f.2","2005",3208.25
"8862","chironomid","f.2","2005",39993.75
"8874","copepod","f.2","2005",15833.25
"8886","corduleg","f.2","2005",6.25
"8898","dicranota","f.2","2005",37.5
"8910","diplosp","f.2","2005",12.5
"8922","dixa","f.2","2005",400
"8934","dolicho","f.2","2005",6.25
"8946","dolophil","f.2","2005",0
"8958","ectopria","f.2","2005",0
"8970","elmid","f.2","2005",0
"8982","empid","f.2","2005",0
"8994","epeorus","f.2","2005",0
"9006","fattigia","f.2","2005",250
"9018","hexatomasp","f.2","2005",793.75
"9030","hydroptila","f.2","2005",0
"9042","isoperla","f.2","2005",12.5
"9054","lanthus","f.2","2005",31.25
"9066","lepidos","f.2","2005",518.75
"9078","leptotars","f.2","2005",0
"9090","leuctra","f.2","2005",2410.5
"9102","limonia","f.2","2005",0
"9114","lipsothrix","f.2","2005",6.25
"9126","lype","f.2","2005",181.25
"9138","malirekus","f.2","2005",0
"9150","molann","f.2","2005",0
"9162","molophilus","f.2","2005",56.25
"9174","nematoda","f.2","2005",3789.5
"9186","neophylax","f.2","2005",0
"9198","nr.pedicia","f.2","2005",6.25
"9210","nymphom","f.2","2005",0
"9222","oligo","f.2","2005",2572.75
"9234","ormosia","f.2","2005",12.5
"9246","paralepto","f.2","2005",266.75
"9258","parapsyche","f.2","2005",0
"9270","pediciaA","f.2","2005",0
"9282","pelto","f.2","2005",339.5
"9294","pgoera","f.2","2005",0
"9306","pilaria","f.2","2005",0
"9318","psilotreta","f.2","2005",6.25
"9330","pslimnoph","f.2","2005",25
"9342","pycno","f.2","2005",125
"9354","rhabdom","f.2","2005",0
"9366","rhyacoph","f.2","2005",31.25
"9378","sciara","f.2","2005",6.25
"9390","serratella","f.2","2005",0
"9402","simulium","f.2","2005",0
"9414","soyedina","f.2","2005",0
"9426","sphaerid","f.2","2005",0
"9438","stenonema","f.2","2005",12.5
"9450","sweltsa","f.2","2005",0
"9462","syrphid","f.2","2005",0
"9474","tanypod","f.2","2005",1400
"9486","tipula","f.2","2005",18.75
"9498","turbell","f.2","2005",0
"9510","wormsp","f.2","2005",206.25
"8791","acari","g.3","2005",1175
"8803","amphinem","g.3","2005",12.5
"8815","anchytar","g.3","2005",12.5
"8827","baetis","g.3","2005",0
"8839","beloneur","g.3","2005",239.5
"8851","ceratopog","g.3","2005",1331
"8863","chironomid","g.3","2005",43139
"8875","copepod","g.3","2005",38995.75
"8887","corduleg","g.3","2005",12.5
"8899","dicranota","g.3","2005",137.5
"8911","diplosp","g.3","2005",25
"8923","dixa","g.3","2005",152
"8935","dolicho","g.3","2005",6.25
"8947","dolophil","g.3","2005",0
"8959","ectopria","g.3","2005",0
"8971","elmid","g.3","2005",0
"8983","empid","g.3","2005",12.5
"8995","epeorus","g.3","2005",0
"9007","fattigia","g.3","2005",410.25
"9019","hexatomasp","g.3","2005",175
"9031","hydroptila","g.3","2005",0
"9043","isoperla","g.3","2005",37.5
"9055","lanthus","g.3","2005",31.25
"9067","lepidos","g.3","2005",618.75
"9079","leptotars","g.3","2005",0
"9091","leuctra","g.3","2005",1810.25
"9103","limonia","g.3","2005",0
"9115","lipsothrix","g.3","2005",0
"9127","lype","g.3","2005",212.5
"9139","malirekus","g.3","2005",0
"9151","molann","g.3","2005",0
"9163","molophilus","g.3","2005",156.25
"9175","nematoda","g.3","2005",1889.5
"9187","neophylax","g.3","2005",0
"9199","nr.pedicia","g.3","2005",273
"9211","nymphom","g.3","2005",0
"9223","oligo","g.3","2005",2339.5
"9235","ormosia","g.3","2005",0
"9247","paralepto","g.3","2005",12.5
"9259","parapsyche","g.3","2005",0
"9271","pediciaA","g.3","2005",0
"9283","pelto","g.3","2005",773
"9295","pgoera","g.3","2005",0
"9307","pilaria","g.3","2005",0
"9319","psilotreta","g.3","2005",0
"9331","pslimnoph","g.3","2005",0
"9343","pycno","g.3","2005",75
"9355","rhabdom","g.3","2005",0
"9367","rhyacoph","g.3","2005",75
"9379","sciara","g.3","2005",56.25
"9391","serratella","g.3","2005",0
"9403","simulium","g.3","2005",0
"9415","soyedina","g.3","2005",0
"9427","sphaerid","g.3","2005",0
"9439","stenonema","g.3","2005",18.75
"9451","sweltsa","g.3","2005",0
"9463","syrphid","g.3","2005",0
"9475","tanypod","g.3","2005",572.75
"9487","tipula","g.3","2005",18.75
"9499","turbell","g.3","2005",125
"9511","wormsp","g.3","2005",6.25
"8792","acari","h.4","2005",906.25
"8804","amphinem","h.4","2005",6.25
"8816","anchytar","h.4","2005",12.5
"8828","baetis","h.4","2005",0
"8840","beloneur","h.4","2005",6.25
"8852","ceratopog","h.4","2005",1006.25
"8864","chironomid","h.4","2005",51093.75
"8876","copepod","h.4","2005",32206.25
"8888","corduleg","h.4","2005",6.25
"8900","dicranota","h.4","2005",18.75
"8912","diplosp","h.4","2005",12.5
"8924","dixa","h.4","2005",6.25
"8936","dolicho","h.4","2005",6.25
"8948","dolophil","h.4","2005",0
"8960","ectopria","h.4","2005",0
"8972","elmid","h.4","2005",0
"8984","empid","h.4","2005",262.5
"8996","epeorus","h.4","2005",0
"9008","fattigia","h.4","2005",437.5
"9020","hexatomasp","h.4","2005",262.5
"9032","hydroptila","h.4","2005",0
"9044","isoperla","h.4","2005",18.75
"9056","lanthus","h.4","2005",56.25
"9068","lepidos","h.4","2005",206.25
"9080","leptotars","h.4","2005",0
"9092","leuctra","h.4","2005",3350
"9104","limonia","h.4","2005",0
"9116","lipsothrix","h.4","2005",0
"9128","lype","h.4","2005",56.25
"9140","malirekus","h.4","2005",0
"9152","molann","h.4","2005",0
"9164","molophilus","h.4","2005",131.25
"9176","nematoda","h.4","2005",4406.25
"9188","neophylax","h.4","2005",0
"9200","nr.pedicia","h.4","2005",31.25
"9212","nymphom","h.4","2005",200
"9224","oligo","h.4","2005",4550
"9236","ormosia","h.4","2005",0
"9248","paralepto","h.4","2005",0
"9260","parapsyche","h.4","2005",0
"9272","pediciaA","h.4","2005",6.25
"9284","pelto","h.4","2005",237.5
"9296","pgoera","h.4","2005",0
"9308","pilaria","h.4","2005",0
"9320","psilotreta","h.4","2005",0
"9332","pslimnoph","h.4","2005",12.5
"9344","pycno","h.4","2005",31.25
"9356","rhabdom","h.4","2005",0
"9368","rhyacoph","h.4","2005",18.75
"9380","sciara","h.4","2005",12.5
"9392","serratella","h.4","2005",0
"9404","simulium","h.4","2005",0
"9416","soyedina","h.4","2005",0
"9428","sphaerid","h.4","2005",0
"9440","stenonema","h.4","2005",6.25
"9452","sweltsa","h.4","2005",6.25
"9464","syrphid","h.4","2005",0
"9476","tanypod","h.4","2005",293.75
"9488","tipula","h.4","2005",6.25
"9500","turbell","h.4","2005",0
"9512","wormsp","h.4","2005",12.5
"8793","acari","i.5","2005",2145.75
"8805","amphinem","i.5","2005",12.5
"8817","anchytar","i.5","2005",25
"8829","baetis","i.5","2005",0
"8841","beloneur","i.5","2005",133.25
"8853","ceratopog","i.5","2005",960.25
"8865","chironomid","i.5","2005",28354
"8877","copepod","i.5","2005",16885.5
"8889","corduleg","i.5","2005",6.25
"8901","dicranota","i.5","2005",18.75
"8913","diplosp","i.5","2005",0
"8925","dixa","i.5","2005",139.5
"8937","dolicho","i.5","2005",0
"8949","dolophil","i.5","2005",0
"8961","ectopria","i.5","2005",0
"8973","elmid","i.5","2005",0
"8985","empid","i.5","2005",56.25
"8997","epeorus","i.5","2005",0
"9009","fattigia","i.5","2005",125
"9021","hexatomasp","i.5","2005",524.75
"9033","hydroptila","i.5","2005",0
"9045","isoperla","i.5","2005",6.25
"9057","lanthus","i.5","2005",0
"9069","lepidos","i.5","2005",12.5
"9081","leptotars","i.5","2005",12.5
"9093","leuctra","i.5","2005",1418.75
"9105","limonia","i.5","2005",0
"9117","lipsothrix","i.5","2005",0
"9129","lype","i.5","2005",12.5
"9141","malirekus","i.5","2005",0
"9153","molann","i.5","2005",0
"9165","molophilus","i.5","2005",343.75
"9177","nematoda","i.5","2005",13806.25
"9189","neophylax","i.5","2005",0
"9201","nr.pedicia","i.5","2005",12.5
"9213","nymphom","i.5","2005",0
"9225","oligo","i.5","2005",9012.5
"9237","ormosia","i.5","2005",0
"9249","paralepto","i.5","2005",0
"9261","parapsyche","i.5","2005",0
"9273","pediciaA","i.5","2005",0
"9285","pelto","i.5","2005",139.5
"9297","pgoera","i.5","2005",0
"9309","pilaria","i.5","2005",0
"9321","psilotreta","i.5","2005",0
"9333","pslimnoph","i.5","2005",6.25
"9345","pycno","i.5","2005",12.5
"9357","rhabdom","i.5","2005",0
"9369","rhyacoph","i.5","2005",6.25
"9381","sciara","i.5","2005",0
"9393","serratella","i.5","2005",0
"9405","simulium","i.5","2005",0
"9417","soyedina","i.5","2005",0
"9429","sphaerid","i.5","2005",6.25
"9441","stenonema","i.5","2005",12.5
"9453","sweltsa","i.5","2005",0
"9465","syrphid","i.5","2005",0
"9477","tanypod","i.5","2005",408.25
"9489","tipula","i.5","2005",50
"9501","turbell","i.5","2005",0
"9513","wormsp","i.5","2005",6.25
"8794","acari","j.6","2005",4637.5
"8806","amphinem","j.6","2005",125
"8818","anchytar","j.6","2005",0
"8830","baetis","j.6","2005",400
"8842","beloneur","j.6","2005",50
"8854","ceratopog","j.6","2005",2175
"8866","chironomid","j.6","2005",60050
"8878","copepod","j.6","2005",38731.25
"8890","corduleg","j.6","2005",0
"8902","dicranota","j.6","2005",868.75
"8914","diplosp","j.6","2005",0
"8926","dixa","j.6","2005",131.25
"8938","dolicho","j.6","2005",6.25
"8950","dolophil","j.6","2005",0
"8962","ectopria","j.6","2005",0
"8974","elmid","j.6","2005",12.5
"8986","empid","j.6","2005",62.5
"8998","epeorus","j.6","2005",0
"9010","fattigia","j.6","2005",206.25
"9022","hexatomasp","j.6","2005",606.25
"9034","hydroptila","j.6","2005",0
"9046","isoperla","j.6","2005",0
"9058","lanthus","j.6","2005",100
"9070","lepidos","j.6","2005",912.5
"9082","leptotars","j.6","2005",31.25
"9094","leuctra","j.6","2005",3537.5
"9106","limonia","j.6","2005",6.25
"9118","lipsothrix","j.6","2005",43.75
"9130","lype","j.6","2005",62.5
"9142","malirekus","j.6","2005",0
"9154","molann","j.6","2005",0
"9166","molophilus","j.6","2005",56.25
"9178","nematoda","j.6","2005",5250
"9190","neophylax","j.6","2005",0
"9202","nr.pedicia","j.6","2005",18.75
"9214","nymphom","j.6","2005",25
"9226","oligo","j.6","2005",9143.75
"9238","ormosia","j.6","2005",0
"9250","paralepto","j.6","2005",6.25
"9262","parapsyche","j.6","2005",12.5
"9274","pediciaA","j.6","2005",0
"9286","pelto","j.6","2005",81.25
"9298","pgoera","j.6","2005",0
"9310","pilaria","j.6","2005",0
"9322","psilotreta","j.6","2005",0
"9334","pslimnoph","j.6","2005",0
"9346","pycno","j.6","2005",18.75
"9358","rhabdom","j.6","2005",0
"9370","rhyacoph","j.6","2005",6.25
"9382","sciara","j.6","2005",493.75
"9394","serratella","j.6","2005",0
"9406","simulium","j.6","2005",406.25
"9418","soyedina","j.6","2005",0
"9430","sphaerid","j.6","2005",18.75
"9442","stenonema","j.6","2005",0
"9454","sweltsa","j.6","2005",0
"9466","syrphid","j.6","2005",0
"9478","tanypod","j.6","2005",450
"9490","tipula","j.6","2005",56.25
"9502","turbell","j.6","2005",75
"9514","wormsp","j.6","2005",81.25
"8795","acari","k.7","2005",1812.5
"8807","amphinem","k.7","2005",100
"8819","anchytar","k.7","2005",50
"8831","baetis","k.7","2005",0
"8843","beloneur","k.7","2005",212.5
"8855","ceratopog","k.7","2005",1607.25
"8867","chironomid","k.7","2005",22818
"8879","copepod","k.7","2005",11848.25
"8891","corduleg","k.7","2005",0
"8903","dicranota","k.7","2005",31.25
"8915","diplosp","k.7","2005",12.5
"8927","dixa","k.7","2005",0
"8939","dolicho","k.7","2005",0
"8951","dolophil","k.7","2005",0
"8963","ectopria","k.7","2005",0
"8975","elmid","k.7","2005",0
"8987","empid","k.7","2005",131.25
"8999","epeorus","k.7","2005",0
"9011","fattigia","k.7","2005",18.75
"9023","hexatomasp","k.7","2005",362.5
"9035","hydroptila","k.7","2005",0
"9047","isoperla","k.7","2005",0
"9059","lanthus","k.7","2005",25
"9071","lepidos","k.7","2005",212.5
"9083","leptotars","k.7","2005",6.25
"9095","leuctra","k.7","2005",1126
"9107","limonia","k.7","2005",0
"9119","lipsothrix","k.7","2005",6.25
"9131","lype","k.7","2005",362.5
"9143","malirekus","k.7","2005",0
"9155","molann","k.7","2005",0
"9167","molophilus","k.7","2005",106.25
"9179","nematoda","k.7","2005",4633
"9191","neophylax","k.7","2005",0
"9203","nr.pedicia","k.7","2005",18.75
"9215","nymphom","k.7","2005",0
"9227","oligo","k.7","2005",7442
"9239","ormosia","k.7","2005",0
"9251","paralepto","k.7","2005",0
"9263","parapsyche","k.7","2005",6.25
"9275","pediciaA","k.7","2005",0
"9287","pelto","k.7","2005",6.25
"9299","pgoera","k.7","2005",0
"9311","pilaria","k.7","2005",0
"9323","psilotreta","k.7","2005",0
"9335","pslimnoph","k.7","2005",12.5
"9347","pycno","k.7","2005",12.5
"9359","rhabdom","k.7","2005",0
"9371","rhyacoph","k.7","2005",120.5
"9383","sciara","k.7","2005",225
"9395","serratella","k.7","2005",0
"9407","simulium","k.7","2005",0
"9419","soyedina","k.7","2005",0
"9431","sphaerid","k.7","2005",0
"9443","stenonema","k.7","2005",0
"9455","sweltsa","k.7","2005",0
"9467","syrphid","k.7","2005",0
"9479","tanypod","k.7","2005",88.5
"9491","tipula","k.7","2005",12.5
"9503","turbell","k.7","2005",133
"9515","wormsp","k.7","2005",6.25
"8796","acari","l.8","2005",3958.25
"8808","amphinem","l.8","2005",0
"8820","anchytar","l.8","2005",12.5
"8832","baetis","l.8","2005",0
"8844","beloneur","l.8","2005",31.25
"8856","ceratopog","l.8","2005",1939.5
"8868","chironomid","l.8","2005",33748
"8880","copepod","l.8","2005",14923
"8892","corduleg","l.8","2005",0
"8904","dicranota","l.8","2005",56.25
"8916","diplosp","l.8","2005",285.25
"8928","dixa","l.8","2005",0
"8940","dolicho","l.8","2005",18.75
